ANIO,CVE_GEO,EDAD,SEXO,POBLACION
2021,11,1,2,54333
2021,11,2,1,56841
2021,11,2,2,54816
2021,11,3,1,57362
2021,11,3,2,55284
2021,11,4,1,57878
2021,11,4,2,55740
2021,11,5,1,58379
2021,11,5,2,55950
2021,11,6,1,58659
2021,11,6,2,55956
2021,11,7,1,58532
2021,11,7,2,55846
2021,11,8,1,58345
2021,11,8,2,55704
2021,11,9,1,58171
2021,11,9,2,55584
2021,11,10,1,58025
2021,11,10,2,55518
2021,11,11,1,57965
2021,11,11,2,55528
2021,11,12,1,57958
2021,11,12,2,55592
2021,11,13,1,57923
2021,11,13,2,55649
2021,11,14,1,57869
2021,11,14,2,55669
2021,11,15,1,57813
2021,11,15,2,55705
2021,11,16,1,57667
2021,11,16,2,55720
2021,11,17,1,57284
2021,11,17,2,55585
2012,12,0,1,38223
2012,12,0,2,36925
2012,12,1,1,38123
2012,12,1,2,36890
2012,12,2,1,38165
2012,12,2,2,36959
2012,12,3,1,38267
2012,12,3,2,37075
2012,12,4,1,38369
2012,12,4,2,37191
2012,12,5,1,38484
2012,12,5,2,37288
2012,12,6,1,38623
2012,12,6,2,37406
2012,12,7,1,38728
2012,12,7,2,37526
2012,12,8,1,38704
2012,12,8,2,37550
2012,12,9,1,38554
2012,12,9,2,37490
2012,12,10,1,38369
2012,12,10,2,37432
2012,12,11,1,38154
2012,12,11,2,37353
2012,12,12,1,37902
2012,12,12,2,37208
2012,12,13,1,37637
2012,12,13,2,37003
2012,12,14,1,37338
2012,12,14,2,36775
2012,12,15,1,36977
2012,12,15,2,36549
2012,12,16,1,36554
2012,12,16,2,36313
2012,12,17,1,36045
2012,12,17,2,35998
2013,12,0,1,38064
2013,12,0,2,36721
2013,12,1,1,38027
2013,12,1,2,36722
2013,12,2,1,38060
2013,12,2,2,36776
2013,12,3,1,38130
2013,12,3,2,36854
2013,12,4,1,38221
2013,12,4,2,36954
2013,12,5,1,38293
2013,12,5,2,37043
2013,12,6,1,38366
2013,12,6,2,37109
2013,12,7,1,38454
2013,12,7,2,37197
2013,12,8,1,38502
2013,12,8,2,37281
2013,12,9,1,38418
2013,12,9,2,37265
2013,12,10,1,38202
2013,12,10,2,37164
2013,12,11,1,37942
2013,12,11,2,37055
2013,12,12,1,37647
2013,12,12,2,36923
2013,12,13,1,37312
2013,12,13,2,36726
2013,12,14,1,36966
2013,12,14,2,36473
2013,12,15,1,36590
2013,12,15,2,36200
2013,12,16,1,36160
2013,12,16,2,35937
2013,12,17,1,35683
2013,12,17,2,35668
2014,12,0,1,37884
2014,12,0,2,36511
2014,12,1,1,37908
2014,12,1,2,36567
2014,12,2,1,37966
2014,12,2,2,36615
2014,12,3,1,38006
2014,12,3,2,36654
2014,12,4,1,38055
2014,12,4,2,36706
2014,12,5,1,38109
2014,12,5,2,36772
2014,12,6,1,38138
2014,12,6,2,36831
2014,12,7,1,38160
2014,12,7,2,36867
2014,12,8,1,38192
2014,12,8,2,36924
2014,12,9,1,38180
2014,12,9,2,36970
2014,12,10,1,38030
2014,12,10,2,36915
2014,12,11,1,37743
2014,12,11,2,36770
2014,12,12,1,37413
2014,12,12,2,36618
2014,12,13,1,37045
2014,12,13,2,36443
2014,12,14,1,36639
2014,12,14,2,36207
2014,12,15,1,36226
2014,12,15,2,35917
2014,12,16,1,35788
2014,12,16,2,35612
2014,12,17,1,35310
2014,12,17,2,35320
2015,12,0,1,37652
2015,12,0,2,36228
2015,12,1,1,37772
2015,12,1,2,36372
2015,12,2,1,37853
2015,12,2,2,36445
2015,12,3,1,37897
2015,12,3,2,36462
2015,12,4,1,37903
2015,12,4,2,36469
2015,12,5,1,37909
2015,12,5,2,36486
2015,12,6,1,37917
2015,12,6,2,36524
2015,12,7,1,37895
2015,12,7,2,36556
2015,12,8,1,37861
2015,12,8,2,36565
2015,12,9,1,37833
2015,12,9,2,36586
2015,12,10,1,37755
2015,12,10,2,36596
2015,12,11,1,37538
2015,12,11,2,36504
2015,12,12,1,37189
2015,12,12,2,36325
2015,12,13,1,36796
2015,12,13,2,36141
2015,12,14,1,36367
2015,12,14,2,35935
2015,12,15,1,35903
2015,12,15,2,35669
2015,12,16,1,35434
2015,12,16,2,35352
2015,12,17,1,34953
2015,12,17,2,35022
2016,12,0,1,36848
2016,12,0,2,35490
2016,12,1,1,37416
2016,12,1,2,35978
2016,12,2,1,37595
2016,12,2,2,36146
2016,12,3,1,37669
2016,12,3,2,36199
2016,12,4,1,37694
2016,12,4,2,36197
2016,12,5,1,37691
2016,12,5,2,36197
2016,12,6,1,37689
2016,12,6,2,36214
2016,12,7,1,37675
2016,12,7,2,36244
2016,12,8,1,37626
2016,12,8,2,36267
2016,12,9,1,37565
2016,12,9,2,36264
2016,12,10,1,37485
2016,12,10,2,36252
2016,12,11,1,37355
2016,12,11,2,36228
2016,12,12,1,37107
2016,12,12,2,36121
2016,12,13,1,36725
2016,12,13,2,35926
2016,12,14,1,36295
2016,12,14,2,35723
2016,12,15,1,35781
2016,12,15,2,35465
2016,12,16,1,35232
2016,12,16,2,35147
2016,12,17,1,34730
2016,12,17,2,34812
2017,12,0,1,36012
2017,12,0,2,34751
2017,12,1,1,36468
2017,12,1,2,35129
2017,12,2,1,37108
2017,12,2,2,35660
2017,12,3,1,37296
2017,12,3,2,35825
2017,12,4,1,37375
2017,12,4,2,35875
2017,12,5,1,37430
2017,12,5,2,35897
2017,12,6,1,37458
2017,12,6,2,35925
2017,12,7,1,37462
2017,12,7,2,35952
2017,12,8,1,37451
2017,12,8,2,35989
2017,12,9,1,37408
2017,12,9,2,36021
2017,12,10,1,37310
2017,12,10,2,35986
2017,12,11,1,37191
2017,12,11,2,35940
2017,12,12,1,37058
2017,12,12,2,35915
2017,12,13,1,36800
2017,12,13,2,35802
2017,12,14,1,36400
2017,12,14,2,35597
2017,12,15,1,35852
2017,12,15,2,35317
2017,12,16,1,35219
2017,12,16,2,34980
2017,12,17,1,34643
2017,12,17,2,34647
2018,12,0,1,35460
2018,12,0,2,34213
2018,12,1,1,35651
2018,12,1,2,34405
2018,12,2,1,36176
2018,12,2,2,34826
2018,12,3,1,36819
2018,12,3,2,35350
2018,12,4,1,37010
2018,12,4,2,35511
2018,12,5,1,37117
2018,12,5,2,35584
2018,12,6,1,37202
2018,12,6,2,35633
2018,12,7,1,37234
2018,12,7,2,35671
2018,12,8,1,37242
2018,12,8,2,35705
2018,12,9,1,37236
2018,12,9,2,35750
2018,12,10,1,37157
2018,12,10,2,35750
2018,12,11,1,37020
2018,12,11,2,35681
2018,12,12,1,36898
2018,12,12,2,35634
2018,12,13,1,36754
2018,12,13,2,35603
2018,12,14,1,36476
2018,12,14,2,35481
2018,12,15,1,35958
2018,12,15,2,35201
2018,12,16,1,35291
2018,12,16,2,34844
2018,12,17,1,34632
2018,12,17,2,34494
2019,12,0,1,34924
2019,12,0,2,33692
2019,12,1,1,35116
2019,12,1,2,33881
2019,12,2,1,35374
2019,12,2,2,34116
2019,12,3,1,35902
2019,12,3,2,34530
2019,12,4,1,36542
2019,12,4,2,35045
2019,12,5,1,36758
2019,12,5,2,35228
2019,12,6,1,36894
2019,12,6,2,35326
2019,12,7,1,36983
2019,12,7,2,35384
2019,12,8,1,37018
2019,12,8,2,35429
2019,12,9,1,37030
2019,12,9,2,35470
2019,12,10,1,36988
2019,12,10,2,35484
2019,12,11,1,36870
2019,12,11,2,35450
2019,12,12,1,36731
2019,12,12,2,35380
2019,12,13,1,36598
2019,12,13,2,35328
2019,12,14,1,36432
2019,12,14,2,35289
2019,12,15,1,36036
2019,12,15,2,35092
2019,12,16,1,35399
2019,12,16,2,34738
2019,12,17,1,34705
2019,12,17,2,34369
2020,12,0,1,34402
2020,12,0,2,33183
2020,12,1,1,34594
2020,12,1,2,33371
2020,12,2,1,34849
2020,12,2,2,33601
2020,12,3,1,35111
2020,12,3,2,33832
2020,12,4,1,35637
2020,12,4,2,34238
2020,12,5,1,36298
2020,12,5,2,34770
2020,12,6,1,36540
2020,12,6,2,34976
2020,12,7,1,36678
2020,12,7,2,35082
2020,12,8,1,36770
2020,12,8,2,35148
2020,12,9,1,36809
2020,12,9,2,35199
2020,12,10,1,36785
2020,12,10,2,35209
2020,12,11,1,36705
2020,12,11,2,35190
2020,12,12,1,36585
2020,12,12,2,35155
2020,12,13,1,36435
2020,12,13,2,35080
2020,12,14,1,36281
2020,12,14,2,35020
2020,12,15,1,35997
2020,12,15,2,34907
2020,12,16,1,35482
2020,12,16,2,34637
2020,12,17,1,34817
2020,12,17,2,34270
2021,12,0,1,33889
2021,12,0,2,32685
2021,12,1,1,34081
2021,12,1,2,32872
2021,12,2,1,34335
2021,12,2,2,33100
2021,12,3,1,34593
2021,12,3,2,33325
2021,12,4,1,34856
2021,12,4,2,33550
2021,12,5,1,35402
2021,12,5,2,33973
2021,12,6,1,36084
2021,12,6,2,34525
2021,12,7,1,36328
2021,12,7,2,34738
2021,12,8,1,36469
2021,12,8,2,34851
2021,12,9,1,36563
2021,12,9,2,34922
2021,12,10,1,36567
2021,12,10,2,34943
2021,12,11,1,36506
2021,12,11,2,34921
2021,12,12,1,36423
2021,12,12,2,34900
2021,12,13,1,36293
2021,12,13,2,34860
2021,12,14,1,36123
2021,12,14,2,34777
2021,12,15,1,35853
2021,12,15,2,34645
2021,12,16,1,35450
2021,12,16,2,34458
2021,12,17,1,34905
2021,12,17,2,34174
2012,13,0,1,27432
2012,13,0,2,26389
2012,13,1,1,27451
2012,13,1,2,26448
2012,13,2,1,27533
2012,13,2,2,26551
2012,13,3,1,27633
2012,13,3,2,26662
2012,13,4,1,27715
2012,13,4,2,26755
2012,13,5,1,27797
2012,13,5,2,26817
2012,13,6,1,27892
2012,13,6,2,26888
2012,13,7,1,27961
2012,13,7,2,26954
2012,13,8,1,27939
2012,13,8,2,26950
2012,13,9,1,27828
2012,13,9,2,26891
2012,13,10,1,27697
2012,13,10,2,26836
2012,13,11,1,27556
2012,13,11,2,26779
2012,13,12,1,27404
2012,13,12,2,26694
2012,13,13,1,27264
2012,13,13,2,26591
2012,13,14,1,27122
2012,13,14,2,26501
2012,13,15,1,26957
2012,13,15,2,26449
2012,13,16,1,26771
2012,13,16,2,26426
2012,13,17,1,26543
2012,13,17,2,26386
2013,13,0,1,27361
2013,13,0,2,26290
2013,13,1,1,27413
2013,13,1,2,26374
2013,13,2,1,27506
2013,13,2,2,26490
2013,13,3,1,27615
2013,13,3,2,26611
2013,13,4,1,27730
2013,13,4,2,26732
2013,13,5,1,27824
2013,13,5,2,26827
2013,13,6,1,27911
2013,13,6,2,26893
2013,13,7,1,28007
2013,13,7,2,26964
2013,13,8,1,28072
2013,13,8,2,27026
2013,13,9,1,28040
2013,13,9,2,27016
2013,13,10,1,27914
2013,13,10,2,26940
2013,13,11,1,27761
2013,13,11,2,26863
2013,13,12,1,27586
2013,13,12,2,26776
2013,13,13,1,27391
2013,13,13,2,26656
2013,13,14,1,27201
2013,13,14,2,26516
2013,13,15,1,27003
2013,13,15,2,26390
2013,13,16,1,26782
2013,13,16,2,26306
2013,13,17,1,26544
2013,13,17,2,26258
2014,13,0,1,27276
2014,13,0,2,26187
2014,13,1,1,27359
2014,13,1,2,26309
2014,13,2,1,27487
2014,13,2,2,26445
2014,13,3,1,27606
2014,13,3,2,26573
2014,13,4,1,27731
2014,13,4,2,26700
2014,13,5,1,27855
2014,13,5,2,26817
2014,13,6,1,27951
2014,13,6,2,26910
2014,13,7,1,28036
2014,13,7,2,26972
2014,13,8,1,28126
2014,13,8,2,27037
2014,13,9,1,28179
2014,13,9,2,27090
2014,13,10,1,28129
2014,13,10,2,27059
2014,13,11,1,27976
2014,13,11,2,26955
2014,13,12,1,27783
2014,13,12,2,26843
2014,13,13,1,27561
2014,13,13,2,26716
2014,13,14,1,27311
2014,13,14,2,26555
2014,13,15,1,27063
2014,13,15,2,26379
2014,13,16,1,26807
2014,13,16,2,26223
2014,13,17,1,26535
2014,13,17,2,26115
2015,13,0,1,27152
2015,13,0,2,26031
2015,13,1,1,27293
2015,13,1,2,26215
2015,13,2,1,27454
2015,13,2,2,26392
2015,13,3,1,27608
2015,13,3,2,26541
2015,13,4,1,27742
2015,13,4,2,26675
2015,13,5,1,27874
2015,13,5,2,26794
2015,13,6,1,27995
2015,13,6,2,26906
2015,13,7,1,28086
2015,13,7,2,26993
2015,13,8,1,28163
2015,13,8,2,27045
2015,13,9,1,28237
2015,13,9,2,27097
2015,13,10,1,28269
2015,13,10,2,27126
2015,13,11,1,28189
2015,13,11,2,27062
2015,13,12,1,27991
2015,13,12,2,26919
2015,13,13,1,27746
2015,13,13,2,26762
2015,13,14,1,27464
2015,13,14,2,26592
2015,13,15,1,27154
2015,13,15,2,26393
2015,13,16,1,26846
2015,13,16,2,26187
2015,13,17,1,26538
2015,13,17,2,26009
2016,13,0,1,27085
2016,13,0,2,26027
2016,13,1,1,27201
2016,13,1,2,26089
2016,13,2,1,27404
2016,13,2,2,26312
2016,13,3,1,27582
2016,13,3,2,26494
2016,13,4,1,27745
2016,13,4,2,26643
2016,13,5,1,27874
2016,13,5,2,26766
2016,13,6,1,27998
2016,13,6,2,26877
2016,13,7,1,28117
2016,13,7,2,26988
2016,13,8,1,28205
2016,13,8,2,27073
2016,13,9,1,28276
2016,13,9,2,27122
2016,13,10,1,28322
2016,13,10,2,27147
2016,13,11,1,28319
2016,13,11,2,27142
2016,13,12,1,28214
2016,13,12,2,27057
2016,13,13,1,27986
2016,13,13,2,26889
2016,13,14,1,27702
2016,13,14,2,26705
2016,13,15,1,27349
2016,13,15,2,26490
2016,13,16,1,26968
2016,13,16,2,26248
2016,13,17,1,26622
2016,13,17,2,26025
2017,13,0,1,26994
2017,13,0,2,26019
2017,13,1,1,27152
2017,13,1,2,26111
2017,13,2,1,27310
2017,13,2,2,26193
2017,13,3,1,27521
2017,13,3,2,26412
2017,13,4,1,27704
2017,13,4,2,26591
2017,13,5,1,27854
2017,13,5,2,26727
2017,13,6,1,27971
2017,13,6,2,26841
2017,13,7,1,28098
2017,13,7,2,26959
2017,13,8,1,28221
2017,13,8,2,27078
2017,13,9,1,28314
2017,13,9,2,27169
2017,13,10,1,28351
2017,13,10,2,27190
2017,13,11,1,28361
2017,13,11,2,27183
2017,13,12,1,28356
2017,13,12,2,27176
2017,13,13,1,28241
2017,13,13,2,27088
2017,13,14,1,27998
2017,13,14,2,26911
2017,13,15,1,27634
2017,13,15,2,26677
2017,13,16,1,27199
2017,13,16,2,26407
2017,13,17,1,26793
2017,13,17,2,26152
2018,13,0,1,26805
2018,13,0,2,25834
2018,13,1,1,27066
2018,13,1,2,26106
2018,13,2,1,27264
2018,13,2,2,26219
2018,13,3,1,27428
2018,13,3,2,26295
2018,13,4,1,27643
2018,13,4,2,26511
2018,13,5,1,27813
2018,13,5,2,26676
2018,13,6,1,27949
2018,13,6,2,26803
2018,13,7,1,28070
2018,13,7,2,26925
2018,13,8,1,28200
2018,13,8,2,27050
2018,13,9,1,28328
2018,13,9,2,27175
2018,13,10,1,28387
2018,13,10,2,27237
2018,13,11,1,28389
2018,13,11,2,27226
2018,13,12,1,28397
2018,13,12,2,27218
2018,13,13,1,28383
2018,13,13,2,27209
2018,13,14,1,28252
2018,13,14,2,27113
2018,13,15,1,27929
2018,13,15,2,26887
2018,13,16,1,27482
2018,13,16,2,26601
2018,13,17,1,27022
2018,13,17,2,26318
2019,13,0,1,26632
2019,13,0,2,25663
2019,13,1,1,26883
2019,13,1,2,25923
2019,13,2,1,27183
2019,13,2,2,26217
2019,13,3,1,27385
2019,13,3,2,26323
2019,13,4,1,27550
2019,13,4,2,26394
2019,13,5,1,27751
2019,13,5,2,26597
2019,13,6,1,27907
2019,13,6,2,26752
2019,13,7,1,28047
2019,13,7,2,26887
2019,13,8,1,28170
2019,13,8,2,27015
2019,13,9,1,28304
2019,13,9,2,27147
2019,13,10,1,28399
2019,13,10,2,27242
2019,13,11,1,28424
2019,13,11,2,27274
2019,13,12,1,28424
2019,13,12,2,27262
2019,13,13,1,28423
2019,13,13,2,27250
2019,13,14,1,28393
2019,13,14,2,27234
2019,13,15,1,28182
2019,13,15,2,27090
2019,13,16,1,27776
2019,13,16,2,26813
2019,13,17,1,27304
2019,13,17,2,26516
2020,13,0,1,26468
2020,13,0,2,25503
2020,13,1,1,26713
2020,13,1,2,25755
2020,13,2,1,27001
2020,13,2,2,26034
2020,13,3,1,27305
2020,13,3,2,26323
2020,13,4,1,27508
2020,13,4,2,26424
2020,13,5,1,27657
2020,13,5,2,26481
2020,13,6,1,27845
2020,13,6,2,26673
2020,13,7,1,28003
2020,13,7,2,26836
2020,13,8,1,28145
2020,13,8,2,26977
2020,13,9,1,28272
2020,13,9,2,27111
2020,13,10,1,28374
2020,13,10,2,27214
2020,13,11,1,28436
2020,13,11,2,27279
2020,13,12,1,28458
2020,13,12,2,27310
2020,13,13,1,28449
2020,13,13,2,27294
2020,13,14,1,28433
2020,13,14,2,27276
2020,13,15,1,28323
2020,13,15,2,27213
2020,13,16,1,28031
2020,13,16,2,27018
2020,13,17,1,27599
2020,13,17,2,26730
2021,13,0,1,26315
2021,13,0,2,25355
2021,13,1,1,26550
2021,13,1,2,25596
2021,13,2,1,26830
2021,13,2,2,25867
2021,13,3,1,27122
2021,13,3,2,26140
2021,13,4,1,27427
2021,13,4,2,26425
2021,13,5,1,27614
2021,13,5,2,26511
2021,13,6,1,27749
2021,13,6,2,26556
2021,13,7,1,27939
2021,13,7,2,26755
2021,13,8,1,28100
2021,13,8,2,26924
2021,13,9,1,28245
2021,13,9,2,27071
2021,13,10,1,28341
2021,13,10,2,27178
2021,13,11,1,28411
2021,13,11,2,27251
2021,13,12,1,28469
2021,13,12,2,27315
2021,13,13,1,28483
2021,13,13,2,27341
2021,13,14,1,28459
2021,13,14,2,27320
2021,13,15,1,28366
2021,13,15,2,27255
2021,13,16,1,28175
2021,13,16,2,27141
2021,13,17,1,27855
2021,13,17,2,26935
2012,14,0,1,78073
2012,14,0,2,75104
2012,14,1,1,77369
2012,14,1,2,74530
2012,14,2,1,76950
2012,14,2,2,74196
2012,14,3,1,76660
2012,14,3,2,73971
2012,14,4,1,76397
2012,14,4,2,73767
2012,14,5,1,76200
2012,14,5,2,73547
2012,14,6,1,76106
2012,14,6,2,73408
2012,14,7,1,76015
2012,14,7,2,73314
2012,14,8,1,75756
2012,14,8,2,73094
2012,14,9,1,75352
2012,14,9,2,72786
2012,14,10,1,75001
2012,14,10,2,72569
2012,14,11,1,74734
2012,14,11,2,72415
2012,14,12,1,74548
2012,14,12,2,72245
2012,14,13,1,74498
2012,14,13,2,72081
2012,14,14,1,74544
2012,14,14,2,71995
2012,14,15,1,74625
2012,14,15,2,72048
2012,14,16,1,74732
2012,14,16,2,72212
2012,14,17,1,74799
2012,14,17,2,72345
2013,14,0,1,77428
2013,14,0,2,74506
2013,14,1,1,76933
2013,14,1,2,74132
2013,14,2,1,76599
2013,14,2,2,73900
2013,14,3,1,76363
2013,14,3,2,73741
2013,14,4,1,76199
2013,14,4,2,73638
2013,14,5,1,76043
2013,14,5,2,73531
2013,14,6,1,75937
2013,14,6,2,73401
2013,14,7,1,75924
2013,14,7,2,73345
2013,14,8,1,75909
2013,14,8,2,73325
2013,14,9,1,75723
2013,14,9,2,73167
2013,14,10,1,75386
2013,14,10,2,72907
2013,14,11,1,75091
2013,14,11,2,72714
2013,14,12,1,74859
2013,14,12,2,72563
2013,14,13,1,74689
2013,14,13,2,72382
2013,14,14,1,74639
2013,14,14,2,72198
2013,14,15,1,74670
2013,14,15,2,72086
2013,14,16,1,74725
2013,14,16,2,72110
2013,14,17,1,74803
2013,14,17,2,72241
2014,14,0,1,76741
2014,14,0,2,73898
2014,14,1,1,76450
2014,14,1,2,73758
2014,14,2,1,76269
2014,14,2,2,73650
2014,14,3,1,76090
2014,14,3,2,73550
2014,14,4,1,75967
2014,14,4,2,73485
2014,14,5,1,75898
2014,14,5,2,73459
2014,14,6,1,75823
2014,14,6,2,73429
2014,14,7,1,75790
2014,14,7,2,73371
2014,14,8,1,75845
2014,14,8,2,73378
2014,14,9,1,75893
2014,14,9,2,73408
2014,14,10,1,75764
2014,14,10,2,73284
2014,14,11,1,75476
2014,14,11,2,73037
2014,14,12,1,75212
2014,14,12,2,72842
2014,14,13,1,74996
2014,14,13,2,72674
2014,14,14,1,74823
2014,14,14,2,72468
2014,14,15,1,74755
2014,14,15,2,72253
2014,14,16,1,74757
2014,14,16,2,72106
2014,14,17,1,74779
2014,14,17,2,72095
2015,14,0,1,75950
2015,14,0,2,73142
2015,14,1,1,75933
2015,14,1,2,73306
2015,14,2,1,75903
2015,14,2,2,73381
2015,14,3,1,75846
2015,14,3,2,73375
2015,14,4,1,75761
2015,14,4,2,73352
2015,14,5,1,75719
2015,14,5,2,73355
2015,14,6,1,75721
2015,14,6,2,73396
2015,14,7,1,75712
2015,14,7,2,73429
2015,14,8,1,75738
2015,14,8,2,73427
2015,14,9,1,75846
2015,14,9,2,73472
2015,14,10,1,75939
2015,14,10,2,73520
2015,14,11,1,75852
2015,14,11,2,73401
2015,14,12,1,75593
2015,14,12,2,73145
2015,14,13,1,75343
2015,14,13,2,72927
2015,14,14,1,75121
2015,14,14,2,72731
2015,14,15,1,74927
2015,14,15,2,72489
2015,14,16,1,74825
2015,14,16,2,72233
2015,14,17,1,74788
2015,14,17,2,72047
2016,14,0,1,75178
2016,14,0,2,72419
2016,14,1,1,75490
2016,14,1,2,72812
2016,14,2,1,75637
2016,14,2,2,73091
2016,14,3,1,75665
2016,14,3,2,73201
2016,14,4,1,75645
2016,14,4,2,73219
2016,14,5,1,75603
2016,14,5,2,73230
2016,14,6,1,75600
2016,14,6,2,73273
2016,14,7,1,75631
2016,14,7,2,73349
2016,14,8,1,75650
2016,14,8,2,73414
2016,14,9,1,75700
2016,14,9,2,73431
2016,14,10,1,75844
2016,14,10,2,73492
2016,14,11,1,75971
2016,14,11,2,73549
2016,14,12,1,75894
2016,14,12,2,73420
2016,14,13,1,75632
2016,14,13,2,73147
2016,14,14,1,75363
2016,14,14,2,72905
2016,14,15,1,75137
2016,14,15,2,72689
2016,14,16,1,74926
2016,14,16,2,72423
2016,14,17,1,74778
2016,14,17,2,72133
2017,14,0,1,74583
2017,14,0,2,71870
2017,14,1,1,74966
2017,14,1,2,72268
2017,14,2,1,75369
2017,14,2,2,72707
2017,14,3,1,75522
2017,14,3,2,72968
2017,14,4,1,75542
2017,14,4,2,73058
2017,14,5,1,75535
2017,14,5,2,73083
2017,14,6,1,75507
2017,14,6,2,73115
2017,14,7,1,75503
2017,14,7,2,73169
2017,14,8,1,75535
2017,14,8,2,73255
2017,14,9,1,75555
2017,14,9,2,73328
2017,14,10,1,75639
2017,14,10,2,73364
2017,14,11,1,75815
2017,14,11,2,73441
2017,14,12,1,75933
2017,14,12,2,73492
2017,14,13,1,75837
2017,14,13,2,73353
2017,14,14,1,75540
2017,14,14,2,73061
2017,14,15,1,75282
2017,14,15,2,72818
2017,14,16,1,75056
2017,14,16,2,72598
2017,14,17,1,74793
2017,14,17,2,72304
2018,14,0,1,73648
2018,14,0,2,70966
2018,14,1,1,74386
2018,14,1,2,71730
2018,14,2,1,74854
2018,14,2,2,72173
2018,14,3,1,75259
2018,14,3,2,72593
2018,14,4,1,75404
2018,14,4,2,72835
2018,14,5,1,75435
2018,14,5,2,72929
2018,14,6,1,75440
2018,14,6,2,72975
2018,14,7,1,75409
2018,14,7,2,73018
2018,14,8,1,75404
2018,14,8,2,73081
2018,14,9,1,75439
2018,14,9,2,73175
2018,14,10,1,75494
2018,14,10,2,73265
2018,14,11,1,75608
2018,14,11,2,73317
2018,14,12,1,75775
2018,14,12,2,73389
2018,14,13,1,75875
2018,14,13,2,73430
2018,14,14,1,75744
2018,14,14,2,73272
2018,14,15,1,75457
2018,14,15,2,72981
2018,14,16,1,75200
2018,14,16,2,72737
2018,14,17,1,74919
2018,14,17,2,72491
2019,14,0,1,72746
2019,14,0,2,70090
2019,14,1,1,73474
2019,14,1,2,70844
2019,14,2,1,74286
2019,14,2,2,71643
2019,14,3,1,74752
2019,14,3,2,72066
2019,14,4,1,75147
2019,14,4,2,72467
2019,14,5,1,75302
2019,14,5,2,72711
2019,14,6,1,75342
2019,14,6,2,72827
2019,14,7,1,75343
2019,14,7,2,72883
2019,14,8,1,75312
2019,14,8,2,72935
2019,14,9,1,75309
2019,14,9,2,73004
2019,14,10,1,75378
2019,14,10,2,73115
2019,14,11,1,75462
2019,14,11,2,73222
2019,14,12,1,75569
2019,14,12,2,73267
2019,14,13,1,75717
2019,14,13,2,73327
2019,14,14,1,75782
2019,14,14,2,73353
2019,14,15,1,75661
2019,14,15,2,73198
2019,14,16,1,75376
2019,14,16,2,72906
2019,14,17,1,75061
2019,14,17,2,72635
2020,14,0,1,71883
2020,14,0,2,69251
2020,14,1,1,72590
2020,14,1,2,69980
2020,14,2,1,73387
2020,14,2,2,70768
2020,14,3,1,74191
2020,14,3,2,71542
2020,14,4,1,74645
2020,14,4,2,71945
2020,14,5,1,75048
2020,14,5,2,72349
2020,14,6,1,75211
2020,14,6,2,72612
2020,14,7,1,75248
2020,14,7,2,72738
2020,14,8,1,75246
2020,14,8,2,72803
2020,14,9,1,75218
2020,14,9,2,72860
2020,14,10,1,75249
2020,14,10,2,72946
2020,14,11,1,75348
2020,14,11,2,73072
2020,14,12,1,75425
2020,14,12,2,73173
2020,14,13,1,75512
2020,14,13,2,73206
2020,14,14,1,75626
2020,14,14,2,73253
2020,14,15,1,75701
2020,14,15,2,73283
2020,14,16,1,75582
2020,14,16,2,73127
2020,14,17,1,75238
2020,14,17,2,72806
2021,14,0,1,71048
2021,14,0,2,68441
2021,14,1,1,71737
2021,14,1,2,69150
2021,14,2,1,72510
2021,14,2,2,69913
2021,14,3,1,73299
2021,14,3,2,70675
2021,14,4,1,74087
2021,14,4,2,71426
2021,14,5,1,74547
2021,14,5,2,71832
2021,14,6,1,74957
2021,14,6,2,72254
2021,14,7,1,75117
2021,14,7,2,72527
2021,14,8,1,75150
2021,14,8,2,72661
2021,14,9,1,75151
2021,14,9,2,72732
2021,14,10,1,75157
2021,14,10,2,72805
2021,14,11,1,75220
2021,14,11,2,72904
2021,14,12,1,75311
2021,14,12,2,73026
2021,14,13,1,75369
2021,14,13,2,73114
2021,14,14,1,75423
2021,14,14,2,73133
2021,14,15,1,75548
2021,14,15,2,73184
2021,14,16,1,75626
2021,14,16,2,73212
2021,14,17,1,75447
2021,14,17,2,73028
2012,15,0,1,148504
2012,15,0,2,142950
2012,15,1,1,149180
2012,15,1,2,143755
2012,15,2,1,149950
2012,15,2,2,144593
2012,15,3,1,150637
2012,15,3,2,145339
2012,15,4,1,151124
2012,15,4,2,145900
2012,15,5,1,151553
2012,15,5,2,146264
2012,15,6,1,152039
2012,15,6,2,146657
2012,15,7,1,152406
2012,15,7,2,147038
2012,15,8,1,152321
2012,15,8,2,147064
2012,15,9,1,151818
2012,15,9,2,146808
2012,15,10,1,151287
2012,15,10,2,146624
2012,15,11,1,150827
2012,15,11,2,146491
2012,15,12,1,150486
2012,15,12,2,146307
2012,15,13,1,150417
2012,15,13,2,146148
2012,15,14,1,150554
2012,15,14,2,146175
2012,15,15,1,150782
2012,15,15,2,146522
2012,15,16,1,151096
2012,15,16,2,147129
2012,15,17,1,151358
2012,15,17,2,147720
2013,15,0,1,147012
2013,15,0,2,141143
2013,15,1,1,147680
2013,15,1,2,141854
2013,15,2,1,148381
2013,15,2,2,142631
2013,15,3,1,149054
2013,15,3,2,143379
2013,15,4,1,149686
2013,15,4,2,144100
2013,15,5,1,150185
2013,15,5,2,144699
2013,15,6,1,150663
2013,15,6,2,145155
2013,15,7,1,151223
